RelativeTo	RelativePos	X	Y	Z	RelativeVel	ApoapsisHeight	PeriapsisHeight	CurrentDistance	StartTheta	StartPhi	currentTheta	currentPhi	maxDistanceAngleTheta	maxDistanceAnglePhi	minDistanceAngleTheta	minDistanceAnglePhi	period	spin	lastPos	lastPhi	periodSum
jupiter	(1.31067300, -0.02207092, -5.15333300)	1.310673	-0.02207092	-5.153333	(0.2, 0.0, 0.1)	5.333177	5.074471	5.317459	0.01199983	2.306853	-0.004155208	-1.321487	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.321487	0
jupiter	(1.30278000, -0.02192592, -5.15523500)	1.30278	-0.02192592	-5.155235	(0.2, 0.0, 0.1)	5.333177	5.074471	5.317362	0.01199983	2.306853	-0.004128015	-1.323014	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.323014	0
jupiter	(1.29620000, -0.02180503, -5.15681100)	1.2962	-0.02180503	-5.156811	(0.2, 0.0, 0.1)	5.333177	5.074471	5.317281	0.01199983	2.306853	-0.004105345	-1.324286	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.324286	0
jupiter	(1.28961800, -0.02168412, -5.15837700)	1.289618	-0.02168412	-5.158377	(0.2, 0.0, 0.1)	5.333177	5.074471	5.3172	0.01199983	2.306853	-0.004082668	-1.325559	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.325559	0
jupiter	(1.28171700, -0.02153897, -5.16024600)	1.281717	-0.02153897	-5.160246	(0.2, 0.0, 0.1)	5.333177	5.074471	5.317102	0.01199983	2.306853	-0.004055446	-1.327086	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.327086	0
jupiter	(1.27513000, -0.02141798, -5.16179500)	1.27513	-0.02141798	-5.161795	(0.2, 0.0, 0.1)	5.333177	5.074471	5.317021	0.01199983	2.306853	-0.004032753	-1.328358	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.328358	0
jupiter	(1.26722300, -0.02127274, -5.16364100)	1.267223	-0.02127274	-5.163641	(0.2, 0.0, 0.1)	5.333177	5.074471	5.316923	0.01199983	2.306853	-0.004005513	-1.329885	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.329885	0
jupiter	(1.26063200, -0.02115166, -5.16517100)	1.260632	-0.02115166	-5.165171	(0.2, 0.0, 0.1)	5.333177	5.074471	5.316841	0.01199983	2.306853	-0.003982804	-1.331158	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.331158	0
jupiter	(1.25272000, -0.02100633, -5.16699400)	1.25272	-0.02100633	-5.166994	(0.2, 0.0, 0.1)	5.333177	5.074471	5.316743	0.01199983	2.306853	-0.003955544	-1.332685	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.332685	0
jupiter	(1.24612300, -0.02088518, -5.16850500)	1.246123	-0.02088518	-5.168505	(0.2, 0.0, 0.1)	5.333177	5.074471	5.31666	0.01199983	2.306853	-0.00393282	-1.333958	-0.01200445	-0.834575	2.306853	0	0.02	0	0	-1.333958	0
